"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000108006.2",14.3097495215357,-3.93516399316778,0.548501159244004,-7.17439503426317,7.26276196164432e-13,4.32286915750644e-11
"ENSMUSG00000021336.18",13.5101167429136,-3.57547152336721,0.498533271229653,-7.17198175068268,7.39197978642249e-13,4.39239872711665e-11
"ENSMUSG00000117612.2",12.1426189483984,-2.02598929951924,0.282625106049098,-7.168468958194,7.58411248294588e-13,4.49901748046111e-11
"ENSMUSG00000110134.2",4.04658434828119,-5.19623387891041,0.72624984292234,-7.15488468541542,8.37432882010383e-13,4.9594791833441e-11
"ENSMUSG00000062901.4",65.4791653164727,-1.9686191797773,0.275194324204557,-7.153560254077,8.45556430351273e-13,4.99922887827885e-11
"ENSMUSG00000115926.2",14.9262027577907,-2.531044197172,0.353953975973638,-7.15077204659091,8.62911846007293e-13,5.09333717105805e-11
"ENSMUSG00000042225.4",6.03588611323572,-3.69096750076805,0.516590696105084,-7.14485864456459,9.0088547493666e-13,5.30862880114506e-11
"ENSMUSG00000019738.16",7.94392960754475,3.3175082071916,0.464567183049247,7.14107308531072,9.26050939198667e-13,5.44785614812638e-11
"ENSMUSG00000022370.14",7.11452567591956,-2.83787562049567,0.397494936465564,-7.13940068200472,9.3738719319334e-13,5.50540090330715e-11
"ENSMUSG00000030732.14",16.2331454039039,-2.34161343779738,0.328553603175147,-7.12703624360833,1.02553095644521e-12,6.01310907657403e-11
"ENSMUSG00000044751.6",105.120848070811,-2.85592112375159,0.400932171210654,-7.12320269817176,1.05447564092056e-12,6.17260410300853e-11
"ENSMUSG00000032135.16",308.041498418134,-2.42648890966011,0.34065917849781,-7.12292244806114,1.05662280275586e-12,6.17344796018543e-11
"ENSMUSG00000020261.16",505.179502619289,-1.6857970148468,0.236678522429848,-7.12272916671801,1.05810614480659e-12,6.17344796018543e-11
"ENSMUSG00000039887.12",34.8110363760235,-1.67256912770302,0.234878730437113,-7.12099015773095,1.07154444572731e-12,6.24157015549878e-11
"ENSMUSG00000087162.2",7.47678719010498,-5.2367945631635,0.736086015699502,-7.11437855287466,1.12418207976453e-12,6.53742337518242e-11
"ENSMUSG00000011158.9",16.5125889830897,-1.85684314978172,0.261107902921347,-7.11140156619868,1.14870374895178e-12,6.66907266707002e-11
"ENSMUSG00000103108.3",3.61216606624514,-3.92933343822309,0.552631815900034,-7.11021936336339,1.15858658405388e-12,6.71544089595225e-11
"ENSMUSG00000073656.5",5.84313123553251,-3.37161769422767,0.474798187971951,-7.1011595655602,1.23714436640589e-12,7.15906335559877e-11
"ENSMUSG00000087667.9",7.62906441679309,-3.76303898573161,0.530266308604691,-7.09650778235079,1.2794874530371e-12,7.39201437998515e-11
"ENSMUSG00000104346.2",59.9838389926187,-3.42939690712065,0.483492210405298,-7.09297240641351,1.31261637227033e-12,7.57106006904784e-11
"ENSMUSG00000019189.14",279.72719105906,1.71919097006302,0.242405019573273,7.09222512425469,1.31972592862846e-12,7.59969004266294e-11
"ENSMUSG00000112001.2",96.2830830802447,-1.8028328193501,0.254263448211511,-7.09041284553962,1.33712503848699e-12,7.68738364253521e-11
"ENSMUSG00000079550.10",56.3070223312476,-2.24422357740823,0.316660941307289,-7.08714995964856,1.36902015052649e-12,7.85799815735747e-11
"ENSMUSG00000045062.5",7.69101872330731,-3.59921313585761,0.508215541168571,-7.08206035490713,1.42026770571868e-12,8.13896129417911e-11
"ENSMUSG00000085327.2",4.44011805418037,-3.65245383074233,0.515984901283196,-7.0786060244381,1.45611699723024e-12,8.33091816751353e-11
"ENSMUSG00000015994.11",3.94503283887808,-3.5037128132222,0.495490874177067,-7.07119544641729,1.53604611705431e-12,8.77404407023844e-11
"ENSMUSG00000104866.2",8.07755742827034,-2.04766019488656,0.289617474104445,-7.07022323572959,1.54684652232795e-12,8.82150879037752e-11
"ENSMUSG00000033082.11",32.8963270417199,2.74591839546872,0.388664146641381,7.06501595065408,1.60597545346258e-12,9.14399046372623e-11
"ENSMUSG00000023021.16",211.956579064064,1.86603399496695,0.264518054106081,7.0544674210351,1.7326303871741e-12,9.84929456850253e-11
"ENSMUSG00000072919.5",2889.98765529399,1.90035858217536,0.26960010781833,7.04880497843094,1.80460861385848e-12,1.0242021483942e-10
"ENSMUSG00000099417.2",12.8987238082703,-2.6234703649897,0.37227529618448,-7.04712451209668,1.82652869798729e-12,1.03498422142752e-10
"ENSMUSG00000033502.16",198.60800095761,-2.49211318482705,0.354000430568169,-7.03985919120838,1.92434198303837e-12,1.08757653486078e-10
"ENSMUSG00000022132.16",5.11931292144067,3.16035184605889,0.448927869520224,7.03977645548361,1.92548492830075e-12,1.08757653486078e-10
"ENSMUSG00000075486.11",9.08137453267011,-3.07611371609391,0.437122393027499,-7.03719087642438,1.96154068784932e-12,1.10617776210483e-10
"ENSMUSG00000091732.2",1.81400290797848,4.1552060870008,0.590585849419862,7.03573594098554,1.98212001259718e-12,1.11600604524848e-10
"ENSMUSG00000088544.3",44.1072386716988,-2.17176333128638,0.308731071967114,-7.03448252697322,2.00001862174903e-12,1.12429618236892e-10
"ENSMUSG00000035390.17",24.962087897541,-2.60847987610585,0.371064454497739,-7.0297217760634,2.06945775532576e-12,1.16148726473632e-10
"ENSMUSG00000063651.12",8.41964601029857,-2.96631708189609,0.422323200719517,-7.0238080144362,2.15901427421306e-12,1.20983371077936e-10
"ENSMUSG00000114229.2",39.893544376627,-1.69683172174511,0.241731144368232,-7.01949980909494,2.22663920502155e-12,1.24575714764357e-10
"ENSMUSG00000025579.15",6.91266316929555,-2.63736966659945,0.37613328994504,-7.01179538504773,2.35279128096478e-12,1.31426030308151e-10
"ENSMUSG00000118584.2",5.05729877776968,-3.10881970507928,0.443719885360065,-7.00626635778688,2.44761751331084e-12,1.36507675958903e-10
"ENSMUSG00000056071.13",58.8721228953553,2.99832602195069,0.428246617761827,7.00140035576004,2.53416636274307e-12,1.41112424114066e-10
"ENSMUSG00000038210.11",1.85500402421137,-4.21667997475986,0.602408464577891,-6.99970239912631,2.56506775637217e-12,1.42608908307567e-10
"ENSMUSG00000118371.2",11.7941879966598,-3.58167898816461,0.51189683745374,-6.99687656985825,2.61731670346155e-12,1.45285691305785e-10
"ENSMUSG00000026843.16",1384.0316740605,2.40023947903186,0.343247508509097,6.99273678476895,2.69574992925464e-12,1.49405295374888e-10
"ENSMUSG00000025173.14",145.391386683973,-1.35917791279092,0.194572094348792,-6.98547197808563,2.83899925382601e-12,1.57098685272263e-10
"ENSMUSG00000040340.14",32.04093282031,-2.74652252828465,0.393608861994981,-6.97779647125851,2.99845605723276e-12,1.6566352771747e-10
"ENSMUSG00000034908.17",317.828894308846,-2.57320448142087,0.369370534988599,-6.96645844125139,3.25018847620323e-12,1.79013102464599e-10
"ENSMUSG00000018567.15",376.31708933155,2.22620703120122,0.319559040344254,6.96649679759639,3.24930289467857e-12,1.79013102464599e-10
"ENSMUSG00000030659.15",19.3960913922885,-2.82931348267235,0.406800441026773,-6.95504035229437,3.52461135866218e-12,1.93826259731399e-10
"ENSMUSG00000026188.12",50.40533189522,-2.13424819040506,0.307057390455407,-6.95064915141658,3.63609138803225e-12,1.99646785282422e-10
"ENSMUSG00000029661.17",2163.55442059415,-3.11068031216405,0.447649909026098,-6.94891308909591,3.68111226919523e-12,2.01493958289875e-10
"ENSMUSG00000009733.10",156.751255660436,1.73696441441757,0.249958203462422,6.94901943747846,3.67833871728962e-12,2.01493958289875e-10
"ENSMUSG00000038236.9",5.54914412192255,-2.93728830723985,0.422843336293427,-6.94651672410784,3.74415563672676e-12,2.04628505979442e-10
"ENSMUSG00000115575.2",6.0254460098997,-2.51032884735525,0.361434992100376,-6.94545050208668,3.77254485411432e-12,2.05862366731061e-10
"ENSMUSG00000026627.8",94.1427259598204,1.46212602868137,0.210610918778444,6.94230877089273,3.85742930776793e-12,2.0984770957696e-10
"ENSMUSG00000049811.18",31.6957057627097,1.80539943059026,0.260051041645304,6.94248105744076,3.85272626339446e-12,2.0984770957696e-10
"ENSMUSG00000105562.2",2.95889280859584,-3.52466660146335,0.508126563172106,-6.93659189840371,4.01671993738063e-12,2.17844007017358e-10
"ENSMUSG00000087198.5",22.4030573625888,-2.09493214338429,0.302005754016476,-6.93672923619198,4.01281872212968e-12,2.17844007017358e-10
"ENSMUSG00000107431.2",22.8342276851666,-2.9413543750022,0.424296418872065,-6.93231015906613,4.14022961462009e-12,2.24199131195368e-10
"ENSMUSG00000045008.3",6.26359119847784,3.28231903338977,0.473801767089603,6.92762091950795,4.27976693391566e-12,2.31401444220799e-10
"ENSMUSG00000070942.9",20.0532096849953,-2.23232916226756,0.32224962472979,-6.92732897405043,4.28860516786807e-12,2.31525841493975e-10
"ENSMUSG00000028669.16",9.087432453942,-2.90422217617457,0.419321993296632,-6.92599535107166,4.32920679611884e-12,2.33362037571611e-10
"ENSMUSG00000080779.2",9.17205478055032,3.03160720371145,0.438004952842755,6.92139936782816,4.47203766932015e-12,2.40694854192969e-10
"ENSMUSG00000022261.7",1541.28477000837,-1.8371129941331,0.265440223452418,-6.92100454949482,4.48452085079322e-12,2.41000464234965e-10
"ENSMUSG00000026062.13",40.9602224790758,2.81588446826191,0.406880521212939,6.92066668580634,4.49523038518872e-12,2.41209975896149e-10
"ENSMUSG00000093507.2",24.614801495506,-2.59984816261145,0.37579128737132,-6.91833006772862,4.56998538916828e-12,2.44850276183653e-10
"ENSMUSG00000087124.2",20.5827175893363,3.02904811508895,0.437882435317438,6.91749170731882,4.59710286606618e-12,2.45931114806244e-10
"ENSMUSG00000001786.15",236.596610807531,1.61906586380069,0.234149206844918,6.91467584117434,4.68934414606263e-12,2.50487364906196e-10
"ENSMUSG00000042167.7",21.4640835114878,-2.02753169836858,0.293284090096363,-6.91320043205345,4.73839703348985e-12,2.52726402019643e-10
"ENSMUSG00000093483.2",20.8849523884311,2.10936002522378,0.305173693312042,6.91199822085236,4.77873852016136e-12,2.54494773972202e-10
"ENSMUSG00000027332.12",17.5932950678832,-2.12705440811611,0.3077850151669,-6.9108445937912,4.81776617007799e-12,2.56187971341309e-10
"ENSMUSG00000021500.18",38.2893659013145,-2.71580176624393,0.393226310705296,-6.90645995018195,4.96897130667274e-12,2.63832262107669e-10
"ENSMUSG00000000606.19",3.47980692372869,4.36645603541833,0.63272457825359,6.90103749007249,5.16241052404915e-12,2.73692767528744e-10
"ENSMUSG00000026930.16",306.310137055914,2.14457420393281,0.310941599573128,6.89703213361274,5.31001744832562e-12,2.81097560437148e-10
"ENSMUSG00000019989.9",25.1681218852278,-2.19808115957916,0.318827807676748,-6.89425798708167,5.41466807471094e-12,2.86209656516251e-10
"ENSMUSG00000087764.3",65.7993416439121,1.4072901912335,0.204148583266647,6.89346048214003,5.44512508452428e-12,2.87390618283796e-10
"ENSMUSG00000050212.5",31.5270102559806,-2.44634969992169,0.355122540480992,-6.88874802654954,5.62855322476709e-12,2.96189022964527e-10
"ENSMUSG00000054099.12",45.6376113564289,-2.26002335060834,0.328072322952841,-6.88879613576307,5.62665036517322e-12,2.96189022964527e-10
"ENSMUSG00000045381.7",142.405916936368,-1.48292194305963,0.215331808038705,-6.88668319170515,5.7108206399464e-12,3.00072274426857e-10
"ENSMUSG00000092490.8",8.24646426775485,3.74162768148847,0.543407825604361,6.8854872992069,5.75900527968176e-12,3.02155810340637e-10
"ENSMUSG00000048096.8",11.5229506349156,-1.53525524750134,0.223073355679531,-6.88228875575305,5.88984693910434e-12,3.08563504953225e-10
"ENSMUSG00000082220.4",26.9145731301906,-2.13777858410177,0.310761320699408,-6.8791655901398,6.02041472074590e-12,3.14937942888059e-10
"ENSMUSG00000087221.4",162.75971798792,1.72040567462612,0.250109796020856,6.87860172611017,6.04428819663232e-12,3.15720452040905e-10
"ENSMUSG00000112104.2",32.9895358372506,1.33829540125286,0.194797876841198,6.87017447497055,6.41234283419156e-12,3.34452314393069e-10
"ENSMUSG00000060565.6",376.864841737515,2.64190556599008,0.384925725237911,6.86341647952264,6.72328403803131e-12,3.49640387968985e-10
"ENSMUSG00000083213.3",5.04333922044284,-2.96526317717949,0.432029738954852,-6.86356264351831,6.71640513432585e-12,3.49640387968985e-10
"ENSMUSG00000080461.3",22.9453011459411,2.77273216196797,0.40417461724465,6.86023328449053,6.87481868380935e-12,3.56996632972300e-10
"ENSMUSG00000086025.2",11.1404316053856,-2.31503906442796,0.337668198310851,-6.85595823358165,7.08360725281881e-12,3.67300074463511e-10
"ENSMUSG00000082925.2",20.7188990138315,3.44666454026434,0.502846071852059,6.85431334398167,7.16558639706911e-12,3.71007664111407e-10
"ENSMUSG00000084006.2",6.54914298158223,-4.80702616319917,0.701365608939413,-6.85380934270249,7.19089072202299e-12,3.71774299153933e-10
"ENSMUSG00000000392.18",56.1033722449617,2.14891099788421,0.314198956762811,6.83933205897443,7.95632699151455e-12,4.10748280473014e-10
"ENSMUSG00000027167.12",15.5081121465581,2.55940283880754,0.37429774267247,6.83787943932954,8.03739902558619e-12,4.14329674659585e-10
"ENSMUSG00000044628.6",6.4801574353307,-2.66183547885163,0.389834477508477,-6.82811714311172,8.60363222381253e-12,4.42317293653698e-10
"ENSMUSG00000035638.15",177.417329229396,1.92920093830049,0.282538911533194,6.82808936946669,8.60529762324999e-12,4.42317293653698e-10
"ENSMUSG00000024812.12",84.1577628144746,-2.33455823172069,0.342121652104889,-6.82376639232689,8.86840543143905e-12,4.55180548339731e-10
"ENSMUSG00000104912.2",14.4293269623042,-2.14914901862653,0.314985009265408,-6.82302000224919,8.91462376433608e-12,4.56890594231494e-10
"ENSMUSG00000025170.14",78.0953334247547,-1.35291147998636,0.19829779543069,-6.82262491646933,8.93918389761968e-12,4.57487279962718e-10
"ENSMUSG00000028246.14",45.1814984357591,-2.59301050037451,0.380108296028766,-6.82176771058496,8.99269947281733e-12,4.58899786498308e-10
"ENSMUSG00000054659.14",3.23389331060072,-3.72886306147704,0.546610738933484,-6.82178888170509,8.99137398186714e-12,4.58899786498308e-10
"ENSMUSG00000079658.10",3.97038585636534,-3.23942370816157,0.475159802253155,-6.81754578733424,9.26088935502263e-12,4.71905606486513e-10
"ENSMUSG00000057000.13",9.61185261170399,-2.66550168154083,0.391008173138736,-6.81699735364628,9.2962976316787e-12,4.73029282508478e-10
"ENSMUSG00000017291.14",152.593481617876,-2.07287248392812,0.304487018780542,-6.80775322452132,9.91347198044806e-12,5.03709627241848e-10
"ENSMUSG00000038570.16",75.3563067348996,2.43766173962665,0.358658796238433,6.79660380615929,1.07114134770144e-11,5.43473794109551e-10
"ENSMUSG00000115009.2",141.360988375129,-1.44912577299651,0.21327958193193,-6.79448899829057,1.08697110596903e-11,5.50716476650831e-10
"ENSMUSG00000020679.12",53.5145598996341,-2.7384303791923,0.403248322380656,-6.79092813833779,1.11414415798567e-11,5.63677362215179e-10
"ENSMUSG00000082599.4",108.245697090063,2.67326817084808,0.393862244999119,6.78731765938636,1.14237499046606e-11,5.77135667437313e-10
"ENSMUSG00000117692.2",7.93398989403781,-4.58812214687532,0.676084277568963,-6.78631688252403,1.15032345505706e-11,5.80323435339682e-10
"ENSMUSG00000027737.11",41.3316617168554,-2.31584279192132,0.341942642321086,-6.77260600257843,1.2648306620411e-11,6.37183184867507e-10
"ENSMUSG00000034255.19",56.168527340752,-1.62763098466409,0.240527218833208,-6.76693054765148,1.31543181239666e-11,6.61733205057213e-10
"ENSMUSG00000085414.2",4.36687642845926,-2.82436885340527,0.417865374008988,-6.75904018155025,1.38908870574505e-11,6.97795411545546e-10
"ENSMUSG00000029247.18",9.45951209092765,3.66869860356464,0.542879177662612,6.75785470233057,1.40049868643275e-11,7.02530608782092e-10
"ENSMUSG00000115186.2",358.247825340988,-1.91663718623251,0.28366810995304,-6.7566184529865,1.41249508522847e-11,7.07546159029226e-10
"ENSMUSG00000023755.11",49.8573570146344,2.14797768689787,0.317967885573239,6.755329026469,1.42511473035115e-11,7.12859296262511e-10
"ENSMUSG00000039116.8",20.5262111052084,-2.19746407286605,0.32556603373737,-6.74967240175525,1.48179343457563e-11,7.40165225465385e-10
"ENSMUSG00000105717.2",36.532869271302,-2.21034912848695,0.327615180763369,-6.74678482033911,1.5115718769645e-11,7.53976310178842e-10
"ENSMUSG00000022897.16",55.0087946118912,-1.28586246858188,0.190763459155176,-6.74061203480222,1.57720833096929e-11,7.85609466122043e-10
"ENSMUSG00000090159.2",5.6609010122795,3.48053732277096,0.516727871401552,6.73572593119565,1.63113490576735e-11,8.11329251232454e-10
"ENSMUSG00000035208.17",585.715720313976,1.72057788516506,0.255582757508641,6.73197950416075,1.67370223277355e-11,8.31334706503157e-10
"ENSMUSG00000092312.2",33.8465494837447,3.10882962438877,0.461857877623033,6.73113911229243,1.68339920435079e-11,8.34980151569791e-10
"ENSMUSG00000022701.19",40.984114525454,3.17050902892482,0.471039615513624,6.73087554529289,1.68645172378238e-11,8.3532430486368e-10
"ENSMUSG00000041000.9",15.1490534666995,-2.75318795124558,0.409849654144796,-6.71755587299557,1.84797917507214e-11,9.12114453362298e-10
"ENSMUSG00000029663.11",5.04461012507754,-4.19171794200561,0.624003528281572,-6.71745871942276,1.8492112876299e-11,9.12114453362298e-10
"ENSMUSG00000102073.2",210.24042889692,2.51760517412814,0.374768399210584,6.71776270206146,1.8453588221763e-11,9.12114453362298e-10
"ENSMUSG00000000154.17",308.760061094996,-2.59673638040718,0.387342924278871,-6.70397267548286,2.02828206238347e-11,9.99048807222679e-10
"ENSMUSG00000118502.2",154.652997863307,2.19961078259633,0.328734822659778,6.69114018648643,2.2143840148804e-11,1.0892001373193e-09
"ENSMUSG00000042268.11",26.7573389610553,1.81894680552309,0.27187311495126,6.69042544294673,2.22522709152096e-11,1.09301549856054e-09
"ENSMUSG00000020846.7",4.47520522566022,-2.97359539185677,0.44514716483883,-6.6800277003525,2.38897089781088e-11,1.17182000479186e-09
"ENSMUSG00000117557.2",9.34345395849189,-3.78569076325847,0.56723769053014,-6.67390553635525,2.49083980349527e-11,1.22009808631791e-09
"ENSMUSG00002076748.1",2.02166723531526,-4.0475050461004,0.606808756568305,-6.67014937126207,2.55543199922732e-11,1.25000862227397e-09
"ENSMUSG00000020335.14",10.2111197604183,-2.01043777744427,0.301557463846163,-6.6668480090079,2.61355504300532e-11,1.27667657721425e-09
"ENSMUSG00000086349.2",93.2446112413286,-2.24140015845054,0.336306511899511,-6.66475396444383,2.6510909728166e-11,1.29322846835124e-09
"ENSMUSG00000006392.17",10.6075557745544,-3.13155675462998,0.470459436811421,-6.65637993331449,2.80654199497618e-11,1.36717585628722e-09
"ENSMUSG00000100354.2",19.8426224323311,-2.20361623037706,0.331545396215239,-6.6464992593246,3.00145960134613e-11,1.4601193926054e-09
"ENSMUSG00000090176.2",85.2881231104396,1.45956333690561,0.219617264146015,6.64594080333869,3.01286338736976e-11,1.46365647275309e-09
"ENSMUSG00000006241.17",11.6619440596215,-3.04317136514373,0.458262553547837,-6.64067212471041,3.12255948219285e-11,1.51486909673781e-09
"ENSMUSG00000093687.2",27.7357390649884,-2.44544306433558,0.368635441344635,-6.6337709022648,3.27217577325571e-11,1.58528187427976e-09
"ENSMUSG00000026049.12",32.7665783765301,1.25496596183877,0.189312976640478,6.62905408868012,3.37844780564888e-11,1.63453181744611e-09
"ENSMUSG00000107158.2",6.5882492150965,-2.31660476053017,0.350102399195578,-6.61693483350293,3.66723055843786e-11,1.77182769750446e-09
"ENSMUSG00000101605.2",8.26029205029639,-2.78880532290537,0.421607896816882,-6.61468948746146,3.7233245122328e-11,1.79647871390633e-09
"ENSMUSG00000067872.3",8.99728444343521,-2.87612325068324,0.434884901489766,-6.61352748929805,3.75268273310926e-11,1.80818039446346e-09
"ENSMUSG00000006200.4",15.3878294996777,-3.40883785237864,0.515905122415141,-6.60748983538024,3.90891013477777e-11,1.88089745140156e-09
"ENSMUSG00000107990.2",5.57088840960875,3.0756261172229,0.465784740271398,6.60310622334006,4.02630824676936e-11,1.93475856932615e-09
"ENSMUSG00000037514.19",21.8207938532632,2.6442758733802,0.400563459341648,6.60139064538299,4.07318667999475e-11,1.95463287631456e-09
"ENSMUSG00000036918.17",295.818927905232,-2.42093784934637,0.367279215614808,-6.59154601300765,4.35269875734561e-11,2.08593811219749e-09
"ENSMUSG00000029710.16",462.227580556766,-2.578563038215,0.391285488652445,-6.58997870607304,4.39889662268186e-11,2.105228701247e-09
"ENSMUSG00000071714.8",80.413252175824,1.41901791260163,0.215352611030152,6.5892765628133,4.4197482405195e-11,2.11235335948715e-09
"ENSMUSG00000060675.14",202.480563448565,-1.71429364321316,0.260257765141952,-6.58690680094841,4.49083976036386e-11,2.14343787214671e-09
"ENSMUSG00000095913.2",10.3782452307882,-2.62007990994595,0.397903871320577,-6.58470575129198,4.55787144639694e-11,2.17250359722944e-09
"ENSMUSG00000033862.8",713.954675302411,2.62098246518084,0.398092204817958,6.58385779339582,4.58395587197787e-11,2.18199996244753e-09
"ENSMUSG00000006948.8",9.67336965720479,-2.43039007563147,0.36955745136677,-6.5764878143924,4.81690455642885e-11,2.28980771632118e-09
"ENSMUSG00000001156.10",14.2155467871003,-2.40521971742199,0.365754118065838,-6.57605642320899,4.83089294398603e-11,2.29337900283198e-09
"ENSMUSG00000030321.16",18.8110998414627,-2.49644416216238,0.379911729365226,-6.57111631255386,4.9939428713041e-11,2.36761026488935e-09
"ENSMUSG00000097482.3",4.36624157049087,-4.55872607771389,0.693859655224377,-6.57009820846221,5.02820870548739e-11,2.38066860033203e-09
"ENSMUSG00000024924.15",3.94235980395403,-3.91492455375244,0.596236330685937,-6.56606173134156,5.16634051133221e-11,2.442803060198e-09
"ENSMUSG00000073821.12",55.2229027247433,-2.71617800613839,0.41417626893483,-6.55802422751986,5.4525352305627e-11,2.57418507785403e-09
"ENSMUSG00000005124.11",169.929096154465,-1.6655548986731,0.253978627050648,-6.5578545644353,5.45874062817557e-11,2.57418507785403e-09
"ENSMUSG00000074569.5",4.41335819318085,3.4623155706656,0.527983633318338,6.55761912335275,5.46736329086243e-11,2.57482275194007e-09
"ENSMUSG00000102373.2",6.8509700594435,-2.29613319348589,0.350408975336955,-6.55272368887789,5.6496997265988e-11,2.65715957260951e-09
"ENSMUSG00000071267.12",16.337055194845,2.30638805637763,0.352295703393049,6.54673910060278,5.8806965751138e-11,2.7621335438681e-09
"ENSMUSG00000095869.2",67.5764005827215,1.44433962304796,0.220646221446595,6.54595221970545,5.91174805968169e-11,2.77304049713414e-09
"ENSMUSG00000104860.2",6.3287191754492,-2.24253763024348,0.342741138317175,-6.54294853910483,6.03175906076098e-11,2.82559189334458e-09
"ENSMUSG00000029752.13",1506.0882889076,2.81243992493377,0.430036179547843,6.54000769863336,6.15156666464769e-11,2.87790929231834e-09
"ENSMUSG00000089942.10",21.4227132162298,2.33624797175024,0.357285805159994,6.53887710625408,6.19824289980569e-11,2.89592047884721e-09
"ENSMUSG00000028544.15",18.9461047708337,-1.97356486169329,0.301841699944379,-6.53841023972817,6.21761826908065e-11,2.90114559946629e-09
"ENSMUSG00000015533.10",18.9550401856044,-1.9921162865708,0.30480866425271,-6.53562880653282,6.33428394020594e-11,2.95169297029465e-09
"ENSMUSG00000024730.8",298.862544452961,-2.13498370224753,0.326785926830345,-6.53327921112078,6.43450244133471e-11,2.99445340288921e-09
"ENSMUSG00000033061.16",26.4965886059016,2.29702282394138,0.352027059601732,6.52513141046637,6.79419399150948e-11,3.15769527833738e-09
"ENSMUSG00000021185.17",15.9935347438958,-1.73110865522459,0.26553209525544,-6.51939515469598,7.05914611693402e-11,3.27653551417062e-09
"ENSMUSG00000028339.18",204.574815755257,-2.8033996595451,0.430366773257378,-6.51397792242792,7.31862587263815e-11,3.3925279486843e-09
"ENSMUSG00000051506.18",44.7047735909412,-1.83972900938896,0.282849572749496,-6.50426653116535,7.80733657298702e-11,3.61433757820046e-09
"ENSMUSG00000051721.7",62.9675407994157,1.55947608214446,0.240101199166942,6.49507827347486,8.2990250880215e-11,3.83694482365903e-09
"ENSMUSG00000078496.10",22.075510252339,3.476731479742,0.535351067723704,6.49430194381595,8.34192920850657e-11,3.85175258043364e-09
"ENSMUSG00000022668.11",8.71226995504397,-3.28009152360453,0.505152078212302,-6.49327532257721,8.39899895435836e-11,3.87305401000783e-09
"ENSMUSG00000085383.2",2.92919655945203,-3.96437114798321,0.610590098213544,-6.49268823648158,8.43180639266746e-11,3.88312644208476e-09
"ENSMUSG00000035811.11",6.47018872917062,-2.32546147847725,0.358211610999175,-6.49186516313844,8.47801229254544e-11,3.89933513429217e-09
"ENSMUSG00000036570.15",83.1968429130119,2.7256030172215,0.419908127815603,6.49095084536779,8.52963078900302e-11,3.9179879947152e-09
